municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 21:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 22:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 23:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 00:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 01:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 02:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 03:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 04:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 05:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 06:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 07:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 08:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 09:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 10:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 11:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-07 12:00:00.0;0,00;
